"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","parameter"
"UI[248,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[248,1]"
"UI[248,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[248,2]"
"UI[248,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[248,3]"
"UI[248,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[248,4]"
"UI[249,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[249,1]"
"UI[249,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[249,2]"
"UI[249,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[249,3]"
"UI[249,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[249,4]"
"UI[250,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[250,1]"
"UI[250,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[250,2]"
"UI[250,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[250,3]"
"UI[250,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[250,4]"
"UI[251,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[251,1]"
"UI[251,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[251,2]"
"UI[251,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[251,3]"
"UI[251,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[251,4]"
"UI[252,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[252,1]"
"UI[252,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[252,2]"
"UI[252,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[252,3]"
"UI[252,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[252,4]"
"UI[253,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[253,1]"
"UI[253,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[253,2]"
"UI[253,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[253,3]"
"UI[253,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[253,4]"
"UI[254,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[254,1]"
"UI[254,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[254,2]"
"UI[254,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[254,3]"
"UI[254,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[254,4]"
"UI[255,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[255,1]"
"UI[255,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[255,2]"
"UI[255,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[255,3]"
"UI[255,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[255,4]"
"UI[256,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[256,1]"
"UI[256,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[256,2]"
"UI[256,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[256,3]"
"UI[256,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[256,4]"
"UI[257,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[257,1]"
"UI[257,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[257,2]"
"UI[257,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[257,3]"
"UI[257,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[257,4]"
"UI[258,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[258,1]"
"UI[258,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[258,2]"
"UI[258,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[258,3]"
"UI[258,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[258,4]"
"UI[259,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[259,1]"
"UI[259,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[259,2]"
"UI[259,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[259,3]"
"UI[259,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[259,4]"
"UI[260,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[260,1]"
"UI[260,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[260,2]"
"UI[260,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[260,3]"
"UI[260,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[260,4]"
"UI[261,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[261,1]"
"UI[261,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[261,2]"
"UI[261,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[261,3]"
"UI[261,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[261,4]"
"UI[262,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[262,1]"
"UI[262,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[262,2]"
"UI[262,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[262,3]"
"UI[262,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[262,4]"
"UI[263,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[263,1]"
"UI[263,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[263,2]"
"UI[263,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[263,3]"
"UI[263,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[263,4]"
"UI[264,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[264,1]"
"UI[264,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[264,2]"
"UI[264,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[264,3]"
"UI[264,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[264,4]"
"UI[265,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[265,1]"
"UI[265,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[265,2]"
"UI[265,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[265,3]"
"UI[265,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[265,4]"
"UI[266,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[266,1]"
"UI[266,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[266,2]"
"UI[266,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[266,3]"
"UI[266,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[266,4]"
"UI[267,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[267,1]"
"UI[267,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[267,2]"
"UI[267,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[267,3]"
"UI[267,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[267,4]"
"UI[268,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[268,1]"
"UI[268,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[268,2]"
"UI[268,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[268,3]"
"UI[268,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[268,4]"
"UI[269,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[269,1]"
"UI[269,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[269,2]"
"UI[269,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[269,3]"
"UI[269,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[269,4]"
"UI[270,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[270,1]"
"UI[270,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[270,2]"
"UI[270,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[270,3]"
"UI[270,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[270,4]"
"UI[271,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[271,1]"
"UI[271,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[271,2]"
"UI[271,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[271,3]"
"UI[271,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[271,4]"
"UI[272,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[272,1]"
"UI[272,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[272,2]"
"UI[272,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[272,3]"
"UI[272,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[272,4]"
"UI[273,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[273,1]"
"UI[273,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[273,2]"
"UI[273,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[273,3]"
"UI[273,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[273,4]"
"UI[274,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[274,1]"
"UI[274,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[274,2]"
"UI[274,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[274,3]"
"UI[274,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[274,4]"
"UI[275,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[275,1]"
"UI[275,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[275,2]"
"UI[275,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[275,3]"
"UI[275,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[275,4]"
"UI[276,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[276,1]"
"UI[276,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[276,2]"
"UI[276,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[276,3]"
"UI[276,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[276,4]"
"UI[277,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[277,1]"
"UI[277,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[277,2]"
"UI[277,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[277,3]"
"UI[277,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[277,4]"
"UI[278,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[278,1]"
"UI[278,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[278,2]"
"UI[278,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[278,3]"
"UI[278,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[278,4]"
"UI[279,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[279,1]"
"UI[279,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[279,2]"
"UI[279,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[279,3]"
"UI[279,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[279,4]"
"UI[280,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[280,1]"
"UI[280,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[280,2]"
"UI[280,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[280,3]"
"UI[280,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[280,4]"
"UI[281,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[281,1]"
"UI[281,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[281,2]"
"UI[281,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[281,3]"
"UI[281,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[281,4]"
"UI[282,1]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[282,1]"
"UI[282,2]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[282,2]"
"UI[282,3]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[282,3]"
"UI[282,4]",1.09007789017806,0.0156217140573546,0.390942117930078,0.445605211241381,0.806175666211278,1.05547533209154,1.33038965557562,1.94463180196533,626.278574768583,1.00315466225194,"UI[282,4]"
